time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1765955700,25795.3,25812.85,25780.4,25783.6,25806.88273251402,25834.602315842512,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5476774,9826588.6
1765956600,25783.2,25802.5,25779.55,25791.4,25803.786186011217,25830.674832584104,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4436146,9413134.15
1765957500,25791.45,25826.15,25788.65,25811.4,25805.308948808975,25828.922575076456,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5202904,9196518.15
1765958400,25811.45,25815.5,25781.75,25786.55,25801.55715904718,25825.070522796777,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6886317,8730845.25
1765959300,25786.5,25797.5,25780.9,25796.1,25800.465727237744,25822.43683890616,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5070797,7737457.75
1765960200,25795.45,25800.25,25787,25798.55,25800.082581790197,25820.26530809651,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5134583,6765898.85
1765961100,25798.5,25832.65,25787.7,25791.75,25798.416065432157,25817.673007360463,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,10638422,6311728.15
1765962000,25791.65,25819.65,25770.35,25792.6,25797.252852345726,25815.393643054966,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,11046772,6349981.2
1765962900,25793.25,25823.7,25790.9,25813.7,25800.54228187658,25815.239675504516,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6776937,6230896.25
1765963800,25813.8,25831.55,25813.8,25816.35,25803.703825501263,25815.340614095014,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,18760354,6846356.75
